snapshot_file,snapshot_path,snapshot_rel_path,snapshot_ts_utc,feed_timestamp_utc,parse_mode,parse_caveat,entity_index,entity_id,alert_id,cause,effect,header_text,description_text,active_period_count,active_start_utc,active_end_utc,informed_entity_index,agency_id,route_id,route_type,stop_id,trip_id,trip_route_id,trip_start_date,trip_start_time,direction_id,binary_prefix_hex,source_bytes,source_sha256
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,0,1,127,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,1,1,13,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,2,1,7,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,3,1,90,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,4,1,509,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,5,1,121,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,6,1,503,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,7,1,505,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,8,1,310,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,9,1,501,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,10,1,94,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,11,1,312,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,12,1,26,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,13,1,114,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,14,1,307,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,15,1,320,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,16,1,301,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,17,1,305,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,/Users/om-college/Work/2 Canada/York/Winter26/DataViz/Project/eda/gtfsrt_eda_outputs/raw/alerts_20260311T065928Z.pb,2026-03-11T06:59:28Z,2026-03-11T06:59:21Z,protobuf,,2,3,3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Line 1 Yonge-University: There i,There is no subway service on Line 1 Yonge-University between St Clair West and King stations due to planned station work. Shuttle buses are running. Follow the station signs or speak to a TTC employee for help. Service will resume March 11.,0,,,18,1,126,,,,,,,,,8063,1c258f00600a10fd0e4873ec9ca0c23c7e267fcc9f320a9a6adae8d60c47c72b
